iter,score,final_equity,cagr,vol,sharpe,max_drawdown,beta_ema_slow,beta_ema_fast,beta_reclaim_lookback
644,2.429619540307998,1.803864113485994,0.23717793903254258,0.08522485086535649,2.539911661955986,-0.05514606082399409,200,15,5
160,2.429619540307998,1.803864113485994,0.23717793903254258,0.08522485086535649,2.539911661955986,-0.05514606082399409,200,15,5
388,2.429619540307998,1.803864113485994,0.23717793903254258,0.08522485086535649,2.539911661955986,-0.05514606082399409,200,15,5
361,2.429619540307998,1.803864113485994,0.23717793903254258,0.08522485086535649,2.539911661955986,-0.05514606082399409,200,15,5
91,2.423489329413246,1.777073237624954,0.23051714093005748,0.08284642741190781,2.545254927850677,-0.06088279921871553,150,20,2
521,2.423489329413246,1.777073237624954,0.23051714093005748,0.08284642741190781,2.545254927850677,-0.06088279921871553,150,20,2
237,2.423489329413246,1.777073237624954,0.23051714093005748,0.08284642741190781,2.545254927850677,-0.06088279921871553,150,20,2
676,2.423489329413246,1.777073237624954,0.23051714093005748,0.08284642741190781,2.545254927850677,-0.06088279921871553,150,20,2
735,2.423489329413246,1.777073237624954,0.23051714093005748,0.08284642741190781,2.545254927850677,-0.06088279921871553,150,20,2
774,2.423489329413246,1.777073237624954,0.23051714093005748,0.08284642741190781,2.545254927850677,-0.06088279921871553,150,20,2
321,2.423489329413246,1.777073237624954,0.23051714093005748,0.08284642741190781,2.545254927850677,-0.06088279921871553,150,20,2
442,2.423489329413246,1.777073237624954,0.23051714093005748,0.08284642741190781,2.545254927850677,-0.06088279921871553,150,20,2
106,2.4196389643977882,1.7830820803101144,0.2320166254237963,0.08360448889020955,2.537497806474238,-0.05892942103822507,300,10,3
770,2.4196389643977882,1.7830820803101144,0.2320166254237963,0.08360448889020955,2.537497806474238,-0.05892942103822507,300,10,3
491,2.4196389643977882,1.7830820803101144,0.2320166254237963,0.08360448889020955,2.537497806474238,-0.05892942103822507,300,10,3
68,2.4196389643977882,1.7830820803101144,0.2320166254237963,0.08360448889020955,2.537497806474238,-0.05892942103822507,300,10,3
362,2.4196389643977882,1.7830820803101144,0.2320166254237963,0.08360448889020955,2.537497806474238,-0.05892942103822507,300,10,3
21,2.4196389643977882,1.7830820803101144,0.2320166254237963,0.08360448889020955,2.537497806474238,-0.05892942103822507,300,10,3
223,2.4196389643977882,1.7830820803101144,0.2320166254237963,0.08360448889020955,2.537497806474238,-0.05892942103822507,300,10,3
222,2.41701908818756,1.8028843115433162,0.23693545698385332,0.08555062701366399,2.528273918300304,-0.0556274150563717,300,20,5
721,2.41701908818756,1.8028843115433162,0.23693545698385332,0.08555062701366399,2.528273918300304,-0.0556274150563717,300,20,5
65,2.41701908818756,1.8028843115433162,0.23693545698385332,0.08555062701366399,2.528273918300304,-0.0556274150563717,300,20,5
385,2.41701908818756,1.8028843115433162,0.23693545698385332,0.08555062701366399,2.528273918300304,-0.0556274150563717,300,20,5
786,2.41701908818756,1.8028843115433162,0.23693545698385332,0.08555062701366399,2.528273918300304,-0.0556274150563717,300,20,5
192,2.4141016786436014,1.7886953697251855,0.23341448570074874,0.08393014510065286,2.54148793035301,-0.0636931258547041,300,20,3
749,2.4141016786436014,1.7886953697251855,0.23341448570074874,0.08393014510065286,2.54148793035301,-0.0636931258547041,300,20,3
95,2.4141016786436014,1.7886953697251855,0.23341448570074874,0.08393014510065286,2.54148793035301,-0.0636931258547041,300,20,3
141,2.4141016786436014,1.7886953697251855,0.23341448570074874,0.08393014510065286,2.54148793035301,-0.0636931258547041,300,20,3
