config_id,mean_sharpe,min_sharpe,worst_max_drawdown,sum_pnl_usd,sharpe_2021_2022,sharpe_2023_2025,sharpe_2026,maxdd_2026,trades_total,ema_fast,ema_slow,atr_n,sep_k
a1715e1c957c,3.4045879562540464,0.03045509335157104,-0.23576158159560534,4424.0445,0.03045509335157104,2.390598572597353,7.7927102028132165,-0.16993683619520306,1316,30,150,20,0.25
2d05e5cb2154,3.260592707219418,0.036423598682007015,-0.22586137948449148,4299.016999999995,0.036423598682007015,2.3471852232203942,7.398169299755853,-0.21536471248772293,1309,30,200,10,0.05
7c6b44d14b07,3.255717945656091,-0.03859845716643995,-0.2380582987884109,4258.468499999995,-0.03859845716643995,2.3375396045066124,7.468212689628101,-0.21423103916156427,1304,30,200,10,0.1
c1054d4f520e,3.256662509302459,-0.0016675123163124655,-0.22876531431372782,4303.771500000009,-0.0016675123163124655,2.355888786626227,7.415766253597462,-0.21562204650728078,1296,30,200,10,0.15
0f871350c393,3.2781720049950778,0.055533580292049356,-0.2117980629766577,4292.127,0.055533580292049356,2.3322831958358416,7.446699238857343,-0.2117980629766577,1286,30,200,10,0.2
daa572d383a4,3.222276202888153,0.06683071059702954,-0.20990034155243154,4224.563500000004,0.06683071059702954,2.3240268434700577,7.275971054597371,-0.20990034155243154,1285,30,200,10,0.25
0e82a56753c3,3.256148615046198,0.03391847312939622,-0.22586137948449148,4275.898499999994,0.03391847312939622,2.336358072253345,7.398169299755853,-0.21536471248772293,1311,30,200,14,0.05
0199c139f820,3.2624219031743436,-0.03333486612680157,-0.23928354214217795,4275.377999999995,-0.03333486612680157,2.3523878860217304,7.468212689628101,-0.21423103916156427,1304,30,200,14,0.1
de281545d1df,3.2590276326140675,0.002272090511793552,-0.23231134740414217,4299.052000000005,0.002272090511793552,2.359044553732946,7.415766253597462,-0.21562204650728078,1297,30,200,14,0.15
3ab2edf5e879,3.266312773734558,0.03318611359372995,-0.21045524727460418,4316.333500000003,0.03318611359372995,2.360401055849679,7.405351151760264,-0.21045524727460418,1287,30,200,14,0.2
2b00bad8aff9,3.2458055984767937,0.0461600867928171,-0.20990034155243154,4282.967000000004,0.0461600867928171,2.346326417703139,7.344930290934424,-0.20990034155243154,1286,30,200,14,0.25
63f1a9312aac,3.263099590593949,0.039076742391742615,-0.22481987350614852,4296.849499999995,0.039076742391742615,2.3520527296342504,7.398169299755853,-0.21536471248772293,1310,30,200,20,0.05
e7bacd05c36a,3.2544875537977376,-0.01657254151096428,-0.2269741205415402,4275.658499999999,-0.01657254151096428,2.364268949306716,7.415766253597462,-0.21562204650728078,1303,30,200,20,0.1
71520e182435,3.2816984465727956,0.011997409061961242,-0.22219105346364298,4336.348500000007,0.011997409061961242,2.386398691799082,7.446699238857343,-0.2117980629766577,1292,30,200,20,0.15
d34981e4853c,3.2538162733629457,0.0205671676789485,-0.21111719202127543,4313.618000000001,0.0205671676789485,2.3561852954134324,7.384696356996457,-0.20990034155243154,1285,30,200,20,0.2
0e0690f677e6,3.2385283530297997,0.00315287014040287,-0.21862443269546272,4279.418000000003,0.00315287014040287,2.3585786807435674,7.353853508205429,-0.21862443269546272,1284,30,200,20,0.25
41aedbceeca9,3.394175009464695,0.12118975409764272,-0.21988424284153785,4597.007500000005,0.12118975409764272,2.503611650631035,7.557723623665407,-0.21536471248772293,1270,30,250,10,0.05
190bb4ed50ac,3.428599839925359,0.11215763985290698,-0.21536471248772293,4642.211999999998,0.11215763985290698,2.5279756711335897,7.6456662087895815,-0.21536471248772293,1270,30,250,10,0.1
fb3073d0b2c1,3.3669736237685117,0.13951367714098897,-0.21536471248772293,4579.3590000000095,0.13951367714098897,2.4955903887918574,7.465816805372689,-0.21536471248772293,1263,30,250,10,0.15
5805d4450cc3,3.394422952940527,0.1761481553111105,-0.21536471248772293,4604.757500000009,0.1761481553111105,2.5057198287847067,7.501400874725763,-0.21536471248772293,1254,30,250,10,0.2
a1f01fb77089,3.363522491332335,0.1674078975346678,-0.21536471248772293,4466.014500000004,0.1674078975346678,2.4297132627671387,7.493446313695198,-0.21536471248772293,1253,30,250,10,0.25
1620960a2397,3.3819514879374224,0.11131333489162704,-0.2212890914175727,4561.260500000006,0.11131333489162704,2.4768175052552337,7.557723623665407,-0.21536471248772293,1273,30,250,14,0.05
7762af4c062e,3.4204431801640705,0.1027634156766539,-0.21536471248772293,4614.946999999998,0.1027634156766539,2.5128999160259755,7.6456662087895815,-0.21536471248772293,1270,30,250,14,0.1
55530150d1b0,3.375060483034103,0.1346246363325018,-0.21536471248772293,4587.621500000002,0.1346246363325018,2.5247400073971185,7.465816805372689,-0.21536471248772293,1261,30,250,14,0.15
2452ed5614fc,3.367149055732778,0.14987052701012787,-0.21536471248772293,4574.230000000013,0.14987052701012787,2.5124589120247407,7.439117728163466,-0.21536471248772293,1254,30,250,14,0.2
d8064381f7af,3.360593833546711,0.19327256304870916,-0.21536471248772293,4523.3760000000075,0.19327256304870916,2.449391209427957,7.439117728163466,-0.21536471248772293,1253,30,250,14,0.25
8b7e650841ce,3.3781529149729743,0.0916576206671843,-0.22387889241501246,4562.519000000006,0.0916576206671843,2.4850775005863315,7.557723623665407,-0.21536471248772293,1273,30,250,20,0.05
6dba95ea0a76,3.416829239051197,0.09518396457725677,-0.22083681087970564,4617.169499999997,0.09518396457725677,2.5096375437867526,7.6456662087895815,-0.21536471248772293,1268,30,250,20,0.1
f64da08510c2,3.3844365370415948,0.13548374358093157,-0.21536471248772293,4601.954500000004,0.13548374358093157,2.555537080620515,7.462288786923338,-0.21536471248772293,1259,30,250,20,0.15
ed7d2ab48de1,3.4021949449571998,0.1949505596380845,-0.21536471248772293,4617.835000000008,0.1949505596380845,2.5102334005077505,7.501400874725763,-0.21536471248772293,1253,30,250,20,0.2
c32fa19ba8a8,3.3495106108862953,0.16278349911487092,-0.21536471248772293,4557.2615000000105,0.16278349911487092,2.4730323312686373,7.412716002275378,-0.21536471248772293,1247,30,250,20,0.25
